id;tipo_epistemico;atribuida_a;texto;entidades;documento_id;titulo_documento;incidente;pagina;trecho_fonte;data_andamento;modelo;prompt_version;url_documento
51;fundamento_decisorio;Ministro André Mendonça (relator);O relator considera, nos termos do parecer do MPF, que não há comprovação de que a Direção do estabelecimento prisional indicou a possibilidade de entrada do aparelho, o que também compromete o acolhimento do pedido.;Ministro André Mendonça | MPF;12;Decisão monocrática;7514886;3;nos termos do parecer do MPF, portanto, não há comprovação de que a Direção do estabelecimento prisional indicou a possibilidade de entrada do aparelho desde que respeitadas as normais locais, o que adicionalmente ao fundamento acima também compromete o acolhimento do pedido.;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
52;alegacao_parte;Parquet (Procuradoria-Geral da República);O Parquet manifestou-se no sentido de que o parlatório apresenta estrutura adequada ao atendimento das necessidades de advogados e custodiados, inclusive em demandas complexas.;Parquet;12;Decisão monocrática;7514886;4;o Parquet manifestou-se no sentido de que o parlatório apresenta estrutura adequada ao atendimento das necessidades de advogados e custodiados, inclusive em demandas complexas;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
53;alegacao_parte;Parquet (Procuradoria-Geral da República);O Parquet sustenta ser descabida a pretensão de adoção de um procedimento excepcional por tempo indeterminado, sob pena de comprometimento da organização do sistema penitenciário e de estímulo a pedidos análogos.;Parquet;12;Decisão monocrática;7514886;4;sendo descabida a pretensão de adoção de um procedimento excepcional por tempo indeterminado, sob pena de comprometimento da organização do sistema penitenciário e de estímulo a pedidos análogos que desvirtuem os canais formais de comunicação.;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
54;fundamento_decisorio;Ministro André Mendonça (relator);O relator afirma que as prerrogativas do direito à assistência por advogado e à plena defesa, resguardadas na custódia cautelar, não ostentam caráter absoluto e devem coexistir com os imperativos de segurança e a disciplina do sistema penitenciário.;Ministro André Mendonça;12;Decisão monocrática;7514886;4;As prerrogativas do direito à assistência por advogado e à plena defesa igualmente resguardadas no âmbito da custódia cautelar não ostentam caráter absoluto, devendo coexistir harmonicamente com os imperativos de segurança e a disciplina do sistema penitenciário.;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
55;fundamento_decisorio;Ministro André Mendonça (relator);O relator considera que, conforme relatado pelo requerente, já existe parlatório destinado à interlocução entre o causídico e o custodiado.;Ministro André Mendonça;12;Decisão monocrática;7514886;4;conforme relatado pelo requerente, já existe parlatório destinado à interlocução entre o causídico e o custodiado;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
56;fundamento_decisorio;Ministro André Mendonça (relator);O relator entende que, em observância aos princípios da legalidade e da eficiência administrativa (art. 37, caput, da Constituição da República), eventual determinação de flexibilização das normas operacionais do sistema carcerário ensejaria comprometimento da gestão da unidade prisional.;Ministro André Mendonça;12;Decisão monocrática;7514886;4;em observância aos princípios da legalidade e da eficiência administrativa (art. 37, caput, da Constituição da República), eventual determinação de flexibilização das normas operacionais do sistema carcerário ensejaria comprometimento da gestão da unidade prisional.;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
57;fundamento_decisorio;Ministro André Mendonça (relator);O relator entende que a gestão de bens e a disciplina de ingresso de objetos em estabelecimentos prisionais são atos de discricionariedade administrativa da autoridade penitenciária, pautados por regulamentos internos e imperativos de segurança pública.;Ministro André Mendonça;12;Decisão monocrática;7514886;4;a gestão de bens e a disciplina de ingresso de objetos em estabelecimentos prisionais consubstanciam-se em atos de discricionariedade administrativa da autoridade penitenciária, pautados por regulamentos internos e imperativos de segurança pública;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
58;fundamento_decisorio;Ministro André Mendonça (relator);O relator entende que, inexistindo lastro probatório mínimo, não cabe a intervenção jurisdicional sem prévia e expressa manifestação da administração do estabelecimento prisional.;Ministro André Mendonça;12;Decisão monocrática;7514886;4;inexistindo, na hipótese, lastro probatório mínimo, não cabe a intervenção jurisdicional sem prévia e expressa manifestação da administração do estabelecimento prisional.;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
59;fato_processual;;O relator acolheu o parecer da Procuradoria-Geral da República e indeferiu os pedidos formulados por Fabiano Campos Zettel.;Fabiano Campos Zettel | Procuradoria-Geral da República;12;Decisão monocrática;7514886;4;Ante o exposto, acolho o parecer da Procuradoria-Geral da República para indeferir os pedidos formulados por Fabiano Campos;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
60;fato_processual;;Os pedidos indeferidos de Fabiano Campos Zettel constam da Petição nº 41003/2026 (e-Doc. 287).;Fabiano Campos Zettel;12;Decisão monocrática;7514886;5;Zettel (Petição nº 41003/2026, e-Doc. 287).;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
61;fato_processual;;A decisão foi proferida em Brasília, em 23 de julho de 2026, pelo Ministro André Mendonça, relator.;Ministro André Mendonça;12;Decisão monocrática;7514886;5;Brasília, 23 de julho de 2026. Ministro ANDRÉMENDONÇA Relator;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388907003&ext=.pdf
62;fato_processual;;A Petição 15.556 do Distrito Federal tem como relator o Ministro André Mendonça.;MIN. ANDRÉ MENDONÇA;13;Decisão monocrática;7514886;1;PETIÇÃO 15.556 DISTRITO FEDERAL RELATOR :MIN. ANDRÉ MENDONÇA;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
63;fato_processual;;A Comissão de Valores Mobiliários — CVM, representada pela Advocacia-Geral da União, apresentou requerimento de autorização para oitiva do investigado DANIEL BUENO VORCARO (e-Docs. 418 e 456).;DANIEL BUENO VORCARO | Comissão de Valores Mobiliários — CVM | Advocacia-Geral da União;13;Decisão monocrática;7514886;2;Trata-se de requerimento apresentado pela Comissão de Valores Mobiliários — CVM, representada pela Advocacia-Geral da União, mediante a qual a autarquia federal requer, em síntese, a autorização para oitiva do investigado DANIEL BUENO VORCARO (e-Docs. 418 e 456).;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
64;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM sustenta que a oitiva do investigado seria necessária à instrução dos processos administrativos sancionadores em curso perante a CVM, com fundamento nos arts. 8º e 9º, inciso II, da Lei nº 6.385/1976 e no art. 5º, incisos LIV, LV e LXIII, da Constituição da República.;CVM;13;Decisão monocrática;7514886;2;porquanto a medida seria necessária à instrução dos processos administrativos sancionadores em curso perante a CVM, com fundamento nos arts. 8º e 9º, inciso II, da Lei nº 6.385/1976, no art. 5º, incisos LIV, LV e LXIII, da Constituição da República;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
65;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM aduz que as investigações relativas à Operação Compliance Zero apontam que o Banco Master S.A., então controlado por DANIEL BUENO VORCARO, teria estruturado esquema de captação agressiva de recursos mediante a emissão de Certificados de Depósito Bancário (CDBs) com rentabilidade significativamente superior à média de mercado.;DANIEL BUENO VORCARO | Banco Master S.A.;13;Decisão monocrática;7514886;3;Aduz que as investigações em trâmite relativas à Operação Compliance Zero apontam que o Banco Master S.A., então controlado por DANIEL BUENO VORCARO, teria estruturado esquema de captação agressiva de recursos mediante a emissão de Certificados de Depósito Bancário (CDBs);2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
66;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM aduz que os valores captados teriam sido direcionados a operações financeiras de elevado risco, à aquisição de ativos de baixa liquidez e à estruturação de fundos vinculados ao próprio conglomerado econômico.;;13;Decisão monocrática;7514886;3;os valores captados teriam sido direcionados a operações financeiras de elevado risco, à aquisição de ativos de baixa liquidez e à estruturação de fundos vinculados ao próprio conglomerado econômico;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
67;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM afirma que, em tese, pelo que até o momento levantado pelas investigações, haveria sérios indícios da prática de crimes contra o sistema financeiro nacional, notadamente gestão fraudulenta, indução de investidor em erro mediante fraude e emissão ou negociação irregular de valores mobiliários, previstos na Lei nº 7.492/1986.;CVM;13;Decisão monocrática;7514886;3;haveria sérios indícios da prática de crimes contra o sistema financeiro nacional, notadamente de delitos de gestão fraudulenta, indução de investidor em erro mediante fraude e emissão ou negociação irregular de valores mobiliários, todos previstos na Lei nº 7.492/1986;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
68;alegacao_parte;Comissão de Valores Mobiliários (CVM);No entendimento da Comissão de Valores Mobiliários, a oitiva do investigado seria imprescindível a fim de instruir os processos administrativos em trâmite junto à Gerência de Processos Sancionadores – GPS-1.;Comissão de Valores Mobiliários | Gerência de Processos Sancionadores – GPS-1;13;Decisão monocrática;7514886;3;seria imprescindível, no entendimento da Comissão de Valores Mobiliários, a oitiva do investigado, a fim de instruir os processos administrativos em trâmite junto à Gerência de Processos Sancionadores – GPS-1;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
69;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM informa que a Investigação Administrativa nº 19957.005195/2025-70 apura indícios de infrações cometidas pela Ambipar Participações e Empreendimentos S.A., seus controladores e pessoas a eles ligadas, nos mercados à vista e de derivativos, nos anos de 2024 e 2025.;Ambipar Participações e Empreendimentos S.A.;13;Decisão monocrática;7514886;3;(i) Investigação Administrativa nº 19957.005195/2025-70 – apuração de indícios de infrações cometidas pela Ambipar Participações e Empreendimentos S.A., seus controladores e pessoas a eles ligadas, nos mercados à vista e de derivativos, nos anos de 2024 e 2025;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
70;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM informa que a Investigação Administrativa nº 19957.010013/2025-82 apura indícios de infrações na emissão de notas comerciais adquiridas pelos fundos CITY-02 FIDC NP RI, CITY FIDC NP, MÁXIMA FIM – CRÉDITO PRIVADO 2, MN I FIDC NP e ST 1001 FIDC RL, bem como possíveis irregularidades de seus gestores e administradores.;CITY-02 FIDC NP RI | CITY FIDC NP | MÁXIMA FIM – CRÉDITO PRIVADO 2 | MN I FIDC NP | ST 1001 FIDC RL;13;Decisão monocrática;7514886;4;apuração de indícios de infrações na emissão de notas comerciais adquiridas pelos fundos CITY-02 FIDC NP RI, CITY FIDC NP, MÁXIMA FIM – CRÉDITO PRIVADO 2, MN I FIDC NP e ST 1001 FIDC RL;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
71;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM informa que a Investigação Administrativa nº 19957.012897/2025-18 apura indícios de infrações na emissão de Certificados de Recebíveis Imobiliários (CRIs) adquiridos pelos fundos CITY-02 FIDC NP RI, CITY FIDC NP e MÁXIMA FIM – CRÉDITO PRIVADO 2, bem como possíveis irregularidades de gestores e administradores.;CITY-02 FIDC NP RI | CITY FIDC NP | MÁXIMA FIM – CRÉDITO PRIVADO 2;13;Decisão monocrática;7514886;4;(iii) Investigação Administrativa nº 19957.012897/2025-18 – apuração de indícios de infrações na emissão de Certificados de Recebíveis Imobiliários (CRIs) adquiridos pelos fundos CITY-02 FIDC NP RI, CITY FIDC NP e MÁXIMA FIM – CRÉDITO PRIVADO 2;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
72;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM fundamenta sua legitimidade para oitiva do investigado no art. 9º, inciso II, da Lei nº 6.385/1976, que lhe confere competência para intimar pessoas naturais e jurídicas a prestarem informações e esclarecimentos, sob cominação de multa.;CVM;13;Decisão monocrática;7514886;4;A CVM fundamenta sua legitimidade para oitiva do investigado no art. 9º, inciso II, da Lei nº 6.385/1976, que lhe confere competência para intimar pessoas naturais e jurídicas a prestarem informações e esclarecimentos, sob cominação de multa;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
73;alegacao_parte;Comissão de Valores Mobiliários (CVM);A CVM invoca o art. 5º da Resolução CVM nº 45, de 31 de agosto de 2021, que determina a oitiva prévia do investigado antes da formulação de acusação formal em processo sancionador.;CVM;13;Decisão monocrática;7514886;4;invoca o art. 5º da Resolução CVM nº 45, de 31 de agosto de 2021, que determina a oitiva prévia do investigado antes da formulação de acusação formal em processo sancionador;2026-07-24;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15388906633&ext=.pdf
